Date,Gen Guide Bearing Temp,Gen Thrust Bearing Temperature
6/10/2015,66,66
7/10/2015,66,66
8/10/2015,66,66
9/10/2015,66,66
10/10/2015,66,66
11/10/2015,66,67
12/10/2015,66,67
13/10/2015,66,67
14/10/2015,66,66
15/10/2015,66,66
16/10/2015,66,66
17/10/2015,67,66
18/10/2015,66,67
19/10/2015,66,66
20/10/2015,66,69
21/10/2015,66,65
22/10/2015,66,65
23/10/2015,66,66
24/10/2015,66,66
25/10/2015,66,66
26/10/2015,66,66
27/10/2015,66,66
28/10/2015,66,66
29/10/2015,66,66
30/10/2015,66,66
31/10/2015,66,67
1/11/2015,66,67
2/11/2015,66,67
3/11/2015,66,67
4/11/2015,66,67
5/11/2015,66,66
6/11/2015,66,66
7/11/2015,66,61
8/11/2015,66,61
9/11/2015,66,61
10/11/2015,66,61
11/11/2015,66,61
12/11/2015,66,66
13/11/2015,66,61
14/11/2015,66,61
15/11/2015,66,61
16/11/2015,66,62
17/11/2015,66,62
18/11/2015,66,63
19/11/2015,66,62
20/11/2015,66,64
21/11/2015,66,64
22/11/2015,67,67
23/11/2015,67,67
24/11/2015,66,64
25/11/2015,66,64
26/11/2015,66,63
27/11/2015,,
28/11/2015,,
29/11/2015,66,64
30/11/2015,66,64
1/12/2015,66,67
2/12/2015,66,67
3/12/2015,66,67
4/12/2015,66,67
5/12/2015,67,67
6/12/2015,67,67
7/12/2015,67,67
8/12/2015,67,67
9/12/2015,67,67
10/12/2015,67,67
11/12/2015,67,67
12/12/2015,67,67
13/12/2015,67,67
14/12/2015,67,67
15/12/2015,67,67
16/12/2015,67,67
17/12/2015,67,67
18/12/2015,67,67
19/12/2015,67,67
20/12/2015,67,67
21/12/2015,66,67
22/12/2015,67,67
23/12/2015,67,67
24/12/2015,66,67
25/12/2015,66,67
26/12/2015,66,67
27/12/2015,66,67
28/12/2015,66,67
29/12/2015,66,67
30/12/2015,66,67
31/12/2015,66,67
1/1/2016,66,67
2/1/2016,66,66
3/1/2016,66,67
4/1/2016,66,67
5/1/2016,66,67
6/1/2016,66,68
7/1/2016,64,61
8/1/2016,66,66
9/1/2016,66,66
10/1/2016,66,66
11/1/2016,66,66
12/1/2016,66,66
13/1/2016,66,66
14/1/2016,66,65
15/1/2016,66,67
16/1/2016,66,67
17/1/2016,65,66
18/1/2016,66,66
19/1/2016,,
20/1/2016,64,65
21/1/2016,,
22/1/2016,66,66
23/1/2016,,
24/1/2016,63,64
25/1/2016,67,67
26/1/2016,67,66
27/1/2016,65,67
28/1/2016,66,66
29/1/2016,,
30/1/2016,64,65
31/1/2016,64,66
1/2/2016,66,67
2/2/2016,66,67
3/2/2016,66,67
4/2/2016,67,67
5/2/2016,66,67
6/2/2016,66,67
7/2/2016,66,67
8/2/2016,66,67
9/2/2016,59,60
10/2/2016,,
11/2/2016,,
12/2/2016,64,67
13/2/2016,64,67
14/2/2016,66,68
15/2/2016,67,68
16/2/2016,67,68
17/2/2016,67,68
18/2/2016,65,66
19/2/2016,66,69
20/2/2016,65,68
21/2/2016,65,68
22/2/2016,65,68
23/2/2016,65,68
24/2/2016,65,68
25/2/2016,67,69
26/2/2016,67,69
27/2/2016,67,69
28/2/2016,65,68
29/2/2016,66,69
1/3/2016,66,69
2/3/2016,65,68
3/3/2016,67,69
4/3/2016,66,67
5/3/2016,57,69
6/3/2016,68,68
7/3/2016,68,68
8/3/2016,68,69
9/3/2016,68,69
10/3/2016,68,69
11/3/2016,68,69
12/3/2016,68,69
13/3/2016,68,69
14/3/2016,68,69
15/3/2016,68,69
16/3/2016,68,69
17/3/2016,69,70
18/3/2016,69,70
19/3/2016,67,67
20/3/2016,68,68
21/3/2016,69,70
22/3/2016,68,69
23/3/2016,69,69
24/3/2016,68,67
25/3/2016,67,68
26/3/2016,59,63
27/3/2016,,
28/3/2016,,
29/3/2016,68,68
30/3/2016,68,68
31/3/2016,68,68
1/4/2016,68,68
2/4/2016,68,68
3/4/2015,68,68
4/4/2015,69,67
5/4/2015,68,70
6/4/2015,69,67
7/4/2015,68,70
8/4/2015,68,70
9/4/2015,69,70
10/4/2015,69,69
11/4/2015,69,68
12/4/2015,69,67
13/4/2015,69,69
14/4/2015,69,69
15/4/2015,70,69
16/4/2015,65,68
17/4/2015,70,70
18/4/2015,70,70
19/4/2015,70,71
20/4/2015,65,68
21/4/2015,69,69
22/4/2015,65,68
23/4/2015,69,69
24/4/2015,69,68
25/4/2015,69,70
26/4/2015,70,70
27/4/2015,69,70
28/4/2015,67,68
29/4/2015,66,62
30/4/2015,68,66
1/5/2016,64,71
2/5/2016,66,71
3/5/2016,66,75
4/5/2016,,
5/5/2016,65,76
6/5/2016,66,67
7/5/2016,67,69
8/5/2016,67,67
9/5/2016,67,71
10/5/2016,67,70
11/5/2016,67,70
12/5/2016,67,68
13/5/2016,68,70
14/5/2016,67,68
15/5/2016,67,67
16/5/2016,67,68
17/5/2016,67,69
18/5/2016,67,68
19/5/2016,67,67
20/5/2016,67,68
21/5/2016,67,68
22/5/2016,67,68
23/5/2016,67,68
24/5/2016,67,68
25/5/2016,67,68
26/5/2016,61,65
27/5/2016,63,68
28/5/2016,63,68
29/5/2016,65,67
30/5/2016,65,67
31/5/2016,67,69
1/6/2016,66,63
2/6/2016,66,67
3/6/2016,67,69
4/6/2016,65,66
5/6/2016,64,67
6/6/2016,0,0
7/6/2016,,
8/6/2016,,
9/6/2016,67,69
10/6/2016,67,69
11/6/2016,66,69
12/6/2016,67,69
13/6/2016,67,68
14/6/2016,66,68
15/6/2016,67,70
16/6/2016,67,70
17/6/2016,68,70
18/6/2016,67,70
19/6/2016,66,67
20/6/2016,68,69
21/6/2016,68,69
22/6/2016,68,70
23/6/2016,68,69
24/6/2016,68,77
25/6/2016,,
26/6/2016,,
27/6/2016,68,69
28/6/2016,69,69
29/6/2016,69,70
30/6/2016,,
1/7/2016,69,69
2/7/2016,69,69
3/7/2016,69,68
4/7/2016,68,69
5/7/2016,70,70
6/7/2016,70,70
7/7/2016,70,70
8/7/2016,70,70
9/7/2016,69,70
10/7/2016,69,70
11/7/2016,70,70
12/7/2016,69,69
13/7/2016,,
14/7/2016,66,72
15/7/2016,70,70
16/7/2016,70,65
17/7/2016,69,67
18/7/2016,69,68
19/7/2016,69,69
20/7/2016,69,68
21/7/2016,69,67
22/7/2016,68,69
23/7/2016,68,68
24/7/2016,66,66
25/7/2016,68,67
26/7/2016,67,67
27/7/2016,67,67
28/7/2016,67,67
29/7/2016,67,67
30/7/2016,68,66
31/7/2016,67,67
1/8/2016,67,66
2/8/2016,67,67
3/8/2016,67,67
4/8/2016,66,66
5/8/2016,68,67
6/8/2016,66,63
7/8/2016,66,66
8/8/2016,66,66
9/8/2016,65,64
10/8/2016,65,64
11/8/2016,65,65
12/8/2016,67,66
13/8/2016,66,66
14/8/2016,66,64
15/8/2016,66,66
16/8/2016,66,66
17/8/2016,66,66
18/8/2016,65,66
19/8/2016,66,66
20/8/2016,66,66
21/8/2016,,
22/8/2016,66,66
23/8/2016,65,66
24/8/2016,65,65
25/8/2016,66,67
26/8/2016,66,67
27/8/2016,66,67
28/8/2016,65,64
29/8/2016,66,65
30/8/2016,65,64
31/8/2016,65,66
1/9/2016,65,64
2/9/2016,65,65
3/9/2016,66,67
4/9/2016,65,64
5/9/2016,65,64
6/9/2016,65,64
7/9/2016,65,64
8/9/2016,66,67
9/9/2016,65,64
10/9/2016,66,66
11/9/2016,60,64
12/9/2016,66,66
13/9/2016,65,65
14/9/2016,66,66
15/9/2016,65,64
16/9/2016,66,66
17/9/2016,65,66
18/9/2016,65,68
19/9/2016,65,66
20/9/2016,66,66
21/9/2016,66,66
22/9/2016,66,66
23/9/2016,66,66
24/9/2016,65,66
25/9/2016,65,66
26/9/2016,65,66
27/9/2016,65,66
28/9/2016,65,66
29/9/2016,65,66
30/9/2016,65,67
1/10/2016,65,66
2/10/2016,64,66
3/10/2016,65,66
4/10/2016,65,67
5/10/2016,66,67
6/10/2016,66,67
7/10/2016,66,67
8/10/2016,66,67
9/10/2016,67,67
10/10/2016,66,67
11/10/2016,66,66
12/10/2016,66,68
13/10/2016,67,68
14/10/2016,66,65
15/10/2016,66,66
16/10/2016,65,67
17/10/2016,66,67
18/10/2016,66,67
19/10/2016,66,67
20/10/2016,66,67
21/10/2016,66,67
22/10/2016,66,67
23/10/2016,66,67
24/10/2016,66,67
25/10/2016,66,67
26/10/2016,66,67
27/10/2016,66,67
28/10/2016,65,66
29/10/2016,65,65
30/10/2016,65,67
31/10/2016,66,67
1/11/2016,65,66
2/11/2016,65,66
3/11/2016,65,66
4/11/2016,65,65
5/11/2016,66,67
6/11/2016,65,66
7/11/2016,61,65
8/11/2016,61,65
9/11/2016,61,65
10/11/2016,,
11/11/2016,,
12/11/2016,,
13/11/2016,,
14/11/2016,,
15/11/2016,,
16/11/2016,,
17/11/2016,,
18/11/2016,,
19/11/2016,,
20/11/2016,,
21/11/2016,,
22/11/2016,,
23/11/2016,,
24/11/2016,,
25/11/2016,,
26/11/2016,,
27/11/2016,,
28/11/2016,,
29/11/2016,,
30/11/2016,,
1/12/2016,61,66
2/12/2016,63,69
3/12/2016,62,69
4/12/2016,63,70
5/12/2016,63,69
6/12/2016,62,69
7/12/2016,62,68
8/12/2016,62,69
9/12/2016,62,68
10/12/2016,65,70
11/12/2016,62,69
12/12/2016,62,68
13/12/2016,62,69
14/12/2016,62,69
15/12/2016,62,69
16/12/2016,63,68
17/12/2016,62,70
18/12/2016,63,69
19/12/2016,62,69
20/12/2016,62,69
21/12/2016,62,68
22/12/2016,62,68
23/12/2016,62,67
24/12/2016,58,68
25/12/2016,63,66
26/12/2016,61,69
27/12/2016,,
28/12/2016,,
29/12/2016,,
30/12/2016,,
31/12/2016,,
1/1/2017,,
2/1/2017,51,58
3/1/2017,51,57
4/1/2017,52,59
5/1/2017,48,60
6/1/2017,62,68
7/1/2017,62,69
8/1/2017,60,68
9/1/2017,61,69
10/1/2017,62,68
11/1/2017,62,69
12/1/2017,62,69
13/1/2017,62,69
14/1/2017,63,68
15/1/2017,63,68
16/1/2017,63,69
17/1/2017,62,70
18/1/2017,63,68
19/1/2017,62,70
20/1/2017,63,70
21/1/2017,63,70
22/1/2017,63,69
23/1/2017,63,69
24/1/2017,62,69
25/1/2017,62,69
26/1/2017,62,69
27/1/2017,62,69
28/1/2017,62,69
29/1/2017,63,69
30/1/2017,62,69
31/1/2017,67,68
1/2/2017,62,69
2/2/2017,62,69
3/2/2017,62,69
4/2/2017,63,69
5/2/2017,63,70
6/2/2017,62,70
7/2/2017,62,69
8/2/2017,62,69
9/2/2017,62,69
10/2/2017,62,67
11/2/2017,62,69
12/2/2017,63,70
13/2/2017,61,69
14/2/2017,62,70
15/2/2017,62,70
16/2/2017,62,68
17/2/2017,62,70
18/2/2017,61,70
19/2/2017,62,69
20/2/2017,63,69
21/2/2017,63,69
22/2/2017,62,70
23/2/2017,62,69
24/2/2017,62,70
25/2/2017,62,70
26/2/2017,62,69
27/2/2017,62,70
28/2/2017,63,70
1/3/2017,62,70
2/3/2017,62,70
3/3/2017,62,70
4/3/2017,62,69
5/3/2017,62,68
6/3/2017,62,70
7/3/2017,62,70
8/3/2017,62,70
9/3/2017,62,70
10/3/2017,62,70
11/3/2017,62,70
12/3/2017,62,69
13/3/2017,62,70
14/3/2017,62,70
15/3/2017,,
16/3/2017,61,69
17/3/2017,62,70
18/3/2017,63,69
19/3/2017,63,70
20/3/2017,63,70
21/3/2017,63,69
22/3/2017,64,70
23/3/2017,64,70
24/3/2017,64,70
25/3/2017,64,70
26/3/2017,63,67
27/3/2017,63,70
28/3/2017,63,70
29/3/2017,63,69
30/3/2017,63,70
31/3/2017,63,70
1/4/2017,64,70
2/4/2017,68,68
3/4/2017,63,70
4/4/2017,63,70
5/4/2017,64,70
6/4/2017,64,70
7/4/2017,64,70
8/4/2017,64,70
9/4/2017,63,69
10/4/2017,63,70
11/4/2017,63,70
12/4/2017,64,69
13/4/2017,64,70
14/4/2017,64,69
15/4/2017,64,70
16/4/2017,64,70
17/4/2017,64,70
18/4/2017,64,70
19/4/2017,64,70
20/4/2017,64,69
21/4/2017,64,69
22/4/2017,64,75
23/4/2017,64,70
24/4/2017,64,69
25/4/2017,64,69
26/4/2017,64,69
27/4/2017,64,69
28/4/2017,64,69
29/4/2017,64,69
30/4/2017,64,69
1/5/2017,64,69
2/5/2017,64,69
3/5/2017,64,69
4/5/2017,64,69
5/5/2017,64,69
6/5/2017,64,69
7/5/2017,64,69
8/5/2017,64,69
9/5/2017,64,69
10/5/2017,64,68
11/5/2017,64,68
12/5/2017,65,70
13/5/2017,65,70
14/5/2017,65,70
15/5/2017,64,68
16/5/2017,65,71
17/5/2017,65,70
18/5/2017,68,70
19/5/2017,65,70
20/5/2017,65,70
21/5/2017,66,70
22/5/2017,65,70
23/5/2017,66,70
24/5/2017,66,70
25/5/2017,64,70
26/5/2017,64,70
27/5/2017,64,70
28/5/2017,65,70
29/5/2017,65,70
30/5/2017,65,70
31/5/2017,66,70
1/6/2017,66,76
2/6/2017,66,70
3/6/2017,66,70
4/6/2017,,
5/6/2017,65,70
6/6/2017,66,70
7/6/2017,66,70
8/6/2017,66,70
9/6/2017,67,71
10/6/2017,67,71
11/6/2017,66,70
12/6/2017,66,70
13/6/2017,66,70
14/6/2017,67,70
15/6/2017,70,71
16/6/2017,67,71
17/6/2017,65,71
18/6/2017,66,71
19/6/2017,66,70
20/6/2017,66,70
21/6/2017,66,71
22/6/2017,66,71
23/6/2017,66,70
24/6/2017,66,70
25/6/2017,70,71
26/6/2017,65,70
27/6/2017,66,70
28/6/2017,66,70
29/6/2017,66,71
30/6/2017,66,71
1/7/2017,66,70
2/7/2017,65,70
3/7/2017,66,70
4/7/2017,66,70
5/7/2017,66,70
6/7/2017,67,71
7/7/2017,67,71
8/7/2017,66,70
9/7/2017,66,70
10/7/2017,67,70
11/7/2017,67,71
12/7/2017,67,71
13/7/2017,66,70
14/7/2017,66,69
15/7/2017,68,69
16/7/2017,65,69
17/7/2017,65,69
18/7/2017,65,69
19/7/2017,65,69
20/7/2017,66,69
21/7/2017,66,70
22/7/2017,66,70
23/7/2017,66,69
24/7/2017,66,70
25/7/2017,67,70
26/7/2017,67,70
27/7/2017,67,70
28/7/2017,67,70
29/7/2017,67,70
30/7/2017,70,70
31/7/2017,67,70
1/8/2017,67,71
2/8/2017,67,70
3/8/2017,67,70
4/8/2017,68,70
5/8/2017,68,70
6/8/2017,68,70
7/8/2017,67,69
8/8/2017,67,70
9/8/2017,67,70
10/8/2017,67,69
11/8/2017,67,70
12/8/2017,67,70
13/8/2017,66,68
14/8/2017,66,68
15/8/2017,66,66
16/8/2017,66,68
17/8/2017,66,68
18/8/2017,66,68
19/8/2017,65,67
20/8/2017,68,68
21/8/2017,66,66
22/8/2017,66,68
23/8/2017,65,67
24/8/2017,68,68
25/8/2017,65,68
26/8/2017,65,68
27/8/2017,,
28/8/2017,65,68
29/8/2017,65,68
30/8/2017,65,67
31/8/2017,65,68
1/9/2017,65,68
2/9/2017,,
3/9/2017,,
4/9/2017,64,67
5/9/2017,66,68
6/9/2017,64,67
7/9/2017,64,68
8/9/2017,65,67
9/9/2017,65,68
10/9/2017,65,67
11/9/2017,65,68
12/9/2017,65,68
13/9/2017,65,68
14/9/2017,65,68
15/9/2017,66,68
16/9/2017,66,68
17/9/2017,65,68
18/9/2017,66,69
19/9/2017,66,69
20/9/2017,66,68
21/9/2017,66,69
22/9/2017,66,69
23/9/2017,67,69
24/9/2017,66,69
25/9/2017,67,69
26/9/2017,67,69
27/9/2017,67,69
28/9/2017,68,69
29/9/2017,67,69
30/9/2017,67,69
1/10/2017,67,68
2/10/2017,67,68
3/10/2017,66,69
4/10/2017,67,69
5/10/2017,68,69
6/10/2017,68,69
7/10/2017,66,67
8/10/2017,66,69
9/10/2017,66,69
10/10/2017,67,69
11/10/2017,67,67
12/10/2017,67,69
13/10/2017,67,69
14/10/2017,65,68
15/10/2017,67,69
16/10/2017,68,68
17/10/2017,67,69
18/10/2017,67,69
19/10/2017,67,69
20/10/2017,67,53
21/10/2017,67,67
22/10/2017,67,67
23/10/2017,65,69
24/10/2017,67,68
25/10/2017,67,68
26/10/2017,67,70
27/10/2017,67,70
28/10/2017,66,70
29/10/2017,66,70
30/10/2017,70,70
31/10/2017,67,71
1/11/2017,67,71
2/11/2017,67,70
3/11/2017,67,70
4/11/2017,66,68
5/11/2017,66,69
6/11/2017,66,71
7/11/2017,67,70
8/11/2017,67,70
9/11/2017,67,70
10/11/2017,67,71
11/11/2017,67,69
12/11/2017,,
13/11/2017,67,70
14/11/2017,66,69
15/11/2017,67,71
16/11/2017,,
17/11/2017,,
18/11/2017,,
19/11/2017,,
20/11/2017,,
21/11/2017,,
22/11/2017,,
23/11/2017,67,69
24/11/2017,67,71
25/11/2017,65,56
26/11/2017,,
27/11/2017,67,71
28/11/2017,67,70
29/11/2017,67,71
30/11/2017,,
1/12/2017,67,71
2/12/2017,62,66
3/12/2017,,
4/12/2017,67,70
5/12/2017,67,71
6/12/2017,68,70
7/12/2017,67,71
8/12/2017,67,71
9/12/2017,67,68
10/12/2017,,
11/12/2017,67,70
12/12/2017,67,70
13/12/2017,67,70
14/12/2017,67,70
15/12/2017,67,70
16/12/2017,66,70
17/12/2017,62,68
18/12/2017,67,70
19/12/2017,67,71
20/12/2017,67,70
21/12/2017,68,71
22/12/2017,68,71
23/12/2017,68,70
24/12/2017,68,71
25/12/2017,69,70
26/12/2017,68,69
27/12/2017,68,71
28/12/2017,,
29/12/2017,,
30/12/2017,,
31/12/2017,,
1/1/2018,,
2/1/2018,,
3/1/2018,67,70
4/1/2018,68,71
5/1/2018,68,71
6/1/2018,68,71
7/1/2018,66,67
8/1/2018,66,67
9/1/2018,66,67
10/1/2018,,
11/1/2018,,
12/1/2018,,
13/1/2018,,
14/1/2018,,
15/1/2018,,
16/1/2018,,
17/1/2018,,
18/1/2018,,
19/1/2018,,
20/1/2018,,
21/1/2018,,
22/1/2018,,
23/1/2018,,
24/1/2018,,
25/1/2018,,
26/1/2018,,
27/1/2018,,
28/1/2018,,
29/1/2018,,
30/1/2018,,
31/1/2018,,
1/2/2018,,
2/2/2018,,
3/2/2018,,
4/2/2018,,
5/2/2018,,
6/2/2018,,
7/2/2018,,
8/2/2018,,
9/2/2018,,
10/2/2018,,
11/2/2018,,
12/2/2018,,
13/2/2018,,
14/2/2018,,
15/2/2018,,
16/2/2018,,
17/2/2018,,
18/2/2018,,
19/2/2018,,
20/2/2018,,
21/2/2018,,
22/2/2018,,
23/2/2018,,
24/2/2018,,
25/2/2018,,
26/2/2018,,
27/2/2018,,
28/2/2018,,
1/3/2018,,
2/3/2018,,
3/3/2018,,
4/3/2018,,
5/3/2018,,
6/3/2018,,
7/3/2018,,
8/3/2018,,
9/3/2018,,
10/3/2018,,
11/3/2018,,
12/3/2018,,
13/3/2018,,
14/3/2018,,
15/3/2018,,
16/3/2018,,
17/3/2018,,
18/3/2018,,
19/3/2018,,
20/3/2018,,
21/3/2018,,
22/3/2018,,
23/3/2018,,
24/3/2018,,
25/3/2018,,
26/3/2018,,
27/3/2018,,
28/3/2018,71,67
29/3/2018,73,69
30/3/2018,73,69
31/3/2018,73,69
1/4/2018,73,69
2/4/2018,73,69
3/4/2018,73,69
4/4/2018,73,70
5/4/2018,72,69
6/4/2018,73,69
7/4/2018,72,70
8/4/2018,73,69
9/4/2018,73,70
10/4/2018,73,70
11/4/2018,73,70
12/4/2018,73,70
13/4/2018,74,69
14/4/2018,74,69
15/4/2018,75,70
16/4/2018,74,71
17/4/2018,73,70
18/4/2018,74,70
19/4/2018,73,70
20/4/2018,73,70
21/4/2018,73,70
22/4/2018,74,70
23/4/2018,73,70
24/4/2018,74,72
25/4/2018,73,70
26/4/2018,73,70
27/4/2018,73,71
28/4/2018,73,70
29/4/2018,72,69
30/4/2018,71,73
1/5/2018,74,70
2/5/2018,74,70
3/5/2018,74,70
4/5/2018,73,71
5/5/2018,74,70
6/5/2018,73,70
7/5/2018,73,70
8/5/2018,74,71
9/5/2018,74,71
10/5/2018,74,71
11/5/2018,74,71
12/5/2018,75,71
13/5/2018,75,71
14/5/2018,73,71
15/5/2018,74,71
16/5/2018,75,71
17/5/2018,74,71
18/5/2018,74,71
19/5/2018,73,70
20/5/2018,68,67
21/5/2018,73,70
22/5/2018,73,70
23/5/2018,74,71
24/5/2018,,
25/5/2018,,
26/5/2018,,
27/5/2018,75,71
28/5/2018,75,72
29/5/2018,74,71
30/5/2018,74,71
31/5/2018,75,72
1/6/2018,75,72
2/6/2018,74,71
3/6/2018,76,73
4/6/2018,76,71
5/6/2018,76,73
6/6/2018,76,73
7/6/2018,75,73
8/6/2018,75,73
9/6/2018,76,75
10/6/2018,76,73
11/6/2018,76,73
12/6/2018,77,74
13/6/2018,76,73
14/6/2018,77,74
15/6/2018,77,75
16/6/2018,77,75
17/6/2018,74,74
18/6/2018,77,75
19/6/2018,77,75
20/6/2018,77,75
21/6/2018,75,74
22/6/2018,76,74
23/6/2018,75,73
24/6/2018,75,73
25/6/2018,74,73
26/6/2018,74,73
27/6/2018,75,73
28/6/2018,74,73
29/6/2018,75,74
30/6/2018,76,75
1/7/2018,76,75
2/7/2018,76,75
3/7/2018,76,74
4/7/2018,76,75
5/7/2018,77,74
6/7/2018,76,76
7/7/2018,76,76
8/7/2018,75,74
9/7/2018,76,76
10/7/2018,76,76
11/7/2018,76,76
12/7/2018,,
13/7/2018,,
14/7/2018,,
15/7/2018,76,77
16/7/2018,76,77
17/7/2018,77,77
18/7/2018,76,78
19/7/2018,76,77
20/7/2018,76,77
21/7/2018,76,76
22/7/2018,76,76
23/7/2018,76,76
24/7/2018,75,75
25/7/2018,76,76
26/7/2018,46,76
27/7/2018,75,75
28/7/2018,75,75
29/7/2018,76,76
30/7/2018,75,76
31/7/2018,,
1/8/2018,75,75
2/8/2018,75,75
3/8/2018,74,74
4/8/2018,74,74
5/8/2018,74,72
6/8/2018,73,72
7/8/2018,74,72
8/8/2018,74,72
9/8/2018,74,73
10/8/2018,73,72
11/8/2018,73,72
12/8/2018,73,71
13/8/2018,73,71
14/8/2018,74,73
15/8/2018,73,72
16/8/2018,73,72
17/8/2018,73,72
18/8/2018,73,72
19/8/2018,73,70
20/8/2018,73,70
21/8/2018,73,70
22/8/2018,73,70
23/8/2018,73,70
24/8/2018,73,70
25/8/2018,73,70
26/8/2018,73,70
27/8/2018,73,70
28/8/2018,73,70
29/8/2018,72,70
30/8/2018,72,70
31/8/2018,72,70
1/9/2018,75,70
2/9/2018,73,70
3/9/2018,72,70
4/9/2018,72,69
5/9/2018,72,69
6/9/2018,72,70
7/9/2018,72,69
8/9/2018,72,70
9/9/2018,72,70
10/9/2018,72,69
11/9/2018,75,71
12/9/2018,75,72
13/9/2018,75,72
14/9/2018,71,69
15/9/2018,72,69
16/9/2018,75,69
17/9/2018,71,69
18/9/2018,73,70
19/9/2018,74,70
20/9/2018,74,70
21/9/2018,72,69
22/9/2018,72,68
23/9/2018,73,70
24/9/2018,74,70
25/9/2018,72,69
26/9/2018,72,69
27/9/2018,71,69
28/9/2018,72,68
29/9/2018,72,68
30/9/2018,72,69
1/10/2018,71,68
2/10/2018,72,69
3/10/2018,72,68
4/10/2018,72,69
5/10/2018,72,69
6/10/2018,72,69
7/10/2018,71,69
8/10/2018,71,66
9/10/2018,72,69
10/10/2018,71,68
11/10/2018,71,68
12/10/2018,71,68
13/10/2018,71,68
14/10/2018,71,68
15/10/2018,71,68
16/10/2018,71,68
17/10/2018,71,68
18/10/2018,71,68
19/10/2018,71,68
20/10/2018,71,68
21/10/2018,71,68
22/10/2018,72,68
23/10/2018,68,68
24/10/2018,72,68
25/10/2018,72,69
26/10/2018,71,68
27/10/2018,71,68
28/10/2018,72,68
29/10/2018,68,68
30/10/2018,72,68
31/10/2018,72,69
1/11/2018,71,69
2/11/2018,71,69
3/11/2018,71,69
4/11/2018,71,69
5/11/2018,71,69
6/11/2018,71,68
7/11/2018,71,67
8/11/2018,71,67
9/11/2018,72,68
10/11/2018,72,68
11/11/2018,72,68
12/11/2018,72,69
13/11/2018,71,68
14/11/2018,71,68
15/11/2018,72,68
16/11/2018,71,68
17/11/2018,71,68
18/11/2018,72,68
19/11/2018,70,69
20/11/2018,71,68
21/11/2018,71,68
22/11/2018,71,67
23/11/2018,71,68
24/11/2018,71,69
25/11/2018,71,68
26/11/2018,71,68
27/11/2018,65,69
28/11/2018,65,70
29/11/2018,71,67
30/11/2018,72,69
1/12/2018,71,69
2/12/2018,72,69
3/12/2018,72,69
4/12/2018,72,69
5/12/2018,72,69
6/12/2018,72,69
7/12/2018,72,69
8/12/2018,72,69
9/12/2018,72,70
10/12/2018,72,70
11/12/2018,72,70
12/12/2018,71,68
13/12/2018,71,68
14/12/2018,71,68
15/12/2018,72,69
16/12/2018,72,69
17/12/2018,72,68
18/12/2018,72,68
19/12/2018,72,69
20/12/2018,72,69
21/12/2018,72,69
22/12/2018,72,69
23/12/2018,72,69
24/12/2018,72,68
25/12/2018,72,66
26/12/2018,72,66
27/12/2018,72,66
28/12/2018,72,66
29/12/2018,72,69
30/12/2018,72,69
31/12/2018,72,69
1/1/2019,72,69
2/1/2019,72,68
3/1/2019,71,69
4/1/2019,72,69
5/1/2019,72,70
6/1/2019,72,70
7/1/2019,73,69
8/1/2019,73,69
9/1/2019,73,68
10/1/2019,73,68
11/1/2019,73,68
12/1/2019,73,68
13/1/2019,72,68
14/1/2019,72,70
15/1/2019,72,70
16/1/2019,70,64
17/1/2019,66,70
18/1/2019,72,69
19/1/2019,,
20/1/2019,71,67
21/1/2019,72,69
22/1/2019,72,70
23/1/2019,72,68
24/1/2019,73,70
25/1/2019,73,70
